"年別","月份","日本","韓國","北韓","香港","中國大陸","澳門","蒙古","越南","泰國","馬來西亞","新加坡","菲律賓","汶萊","印尼","柬埔寨","寮國","帝汶","緬甸","索羅門群島","吐瓦魯","印度","巴基斯坦","斯里蘭卡","孟加拉","尼泊爾","不丹","馬爾地夫","塞席爾","吉里巴斯","伊朗","伊拉克","巴林","南葉門","沙烏地阿拉伯","科威特","卡達","阿曼","以色列","約旦","敘利亞","黎巴嫩","阿拉伯聯合大公國","葉門","土耳其","賽普勒斯","阿富汗(觀光)","埃及","摩洛哥","阿爾及利亞","突尼西亞","利比亞","蘇丹","索馬利亞","南非","象牙海岸","奈及利亞","賴比瑞亞","幾內亞","安哥拉","剛果共和國","中非共和國","波札那","喀麥隆","查德","衣索匹亞","加彭","甘比亞","迦納","肯亞","賴索托","馬拉加西","模里西斯","馬利","馬拉威","莫三鼻克","尼日","盧安達","塞內加爾","獅子山","坦桑尼亞","烏干達","尚比亞","多哥","辛巴威","史瓦濟蘭","布吉納法索","貝南","赤道幾內亞","維德角島","吉布地","西撒哈拉","幾內亞比索","葛摩","留尼旺","聖多美及普林西比","美國","加拿大","百慕達","墨西哥","巴拿馬","巴貝多","巴哈馬","古巴","哥斯達黎加","多明尼加","瓜地馬拉","宏都拉斯","海地","牙買加","尼加拉瓜","薩爾瓦多","千里達及托貝哥","聖文森","貝里斯","格瑞那達","聖露西亞","聖克里斯多福","阿根廷","巴西","智利","委內瑞拉","玻利維亞","哥倫比亞","厄瓜多爾","巴拉圭","秘魯","烏拉圭","蘇利南","蓋亞納","澳洲","紐西蘭","裴濟","諾魯","帛琉","東加","巴布亞新幾內亞","萬那杜","馬紹爾","大溪地","密克羅尼西亞","比利時","法國","德國","義大利","荷蘭","英國","西班牙","瑞典","瑞士","挪威","丹麥","愛爾蘭","冰島","葡萄牙","芬蘭","奧地利","南斯拉夫","希臘","馬爾他","盧森堡","摩納哥","安道爾","列支敦斯登","白俄羅斯","烏克蘭","教廷","克羅埃西亞","波士尼亞","愛沙尼亞","立陶宛","拉脫維亞","馬其頓","斯洛凡尼亞","斯洛伐克","俄羅斯","東德","波蘭","捷克","匈牙利","阿爾巴尼亞","羅馬尼亞","保加利亞","摩爾多瓦","聖馬利諾"
"107","8","187176","71653","28","168660","256944","20507","315","41968","16586","29388","22618","25611","82","15996","958","95","6","1420","42","24","3039","161","199","93","195","79","4","0","52","199","23","17","0","114","18","21","13","631","63","13","21","268","12","433","24","180","103","23","41","10","4","37","0","622","5","50","2","6","20","2","0","1","1","2","11","2","6","4","27","1","1","33","1","9","5","0","0","11","5","1","4","3","0","7","93","27","0","0","0","1","0","0","0","3","0","41497","9097","0","292","58","3","11","19","38","37","83","155","58","9","74","62","4","39","73","0","28","41","81","357","124","21","11","108","55","99","79","6","2","3","5391","900","13","50","78","3","13","10","36","2","4","591","4544","4437","1466","2048","5473","1208","504","729","150","483","310","6","642","215","853","0","155","17","40","4","22","6","33","174","0","93","4","28","45","36","8","33","195","694","0","560","263","146","20","119","62","0","3"
"107","9","163103","77457","22","109275","218125","11597","890","38473","17823","37822","27547","23314","132","19290","860","28","12","1207","39","20","3444","180","149","150","136","67","5","1","56","130","25","10","0","57","18","5","13","863","87","7","20","95","7","338","21","174","97","26","38","13","10","5","0","397","12","54","5","2","25","0","0","3","2","1","60","3","15","9","16","2","5","16","3","24","5","1","2","13","6","6","6","3","1","8","193","21","1","1","2","0","0","0","0","5","1","36503","7341","1","276","64","4","7","0","33","43","89","140","28","4","72","71","3","33","59","0","33","45","90","378","158","36","16","106","53","116","112","7","0","0","7381","1144","18","17","119","4","43","6","23","4","3","699","3796","5642","1495","1984","5030","1098","643","920","285","458","280","17","587","307","727","0","128","6","36","4","16","4","37","205","1","83","3","25","49","48","8","61","155","914","0","589","340","155","27","156","67","8","0"
"107","10","181797","90026","35","111259","241823","8527","251","37910","31182","44537","36901","32010","149","17872","1465","41","12","1482","36","21","3356","139","136","97","122","69","4","1","21","79","31","12","0","61","15","6","20","1075","67","19","20","126","9","300","19","154","125","18","35","16","10","11","0","415","3","64","3","10","11","6","0","1","6","6","20","0","7","10","17","1","3","37","2","4","3","1","0","4","2","15","12","5","1","31","30","13","2","0","1","2","0","0","2","7","0","51736","11886","2","393","64","3","8","1","51","51","70","105","28","5","41","37","3","18","33","0","13","17","150","549","149","47","16","150","53","78","87","3","2","1","9985","1486","9","36","69","1","22","8","43","12","12","930","5471","7536","1876","2730","7611","1320","999","1347","312","734","396","33","545","369","933","0","162","33","39","12","15","6","38","206","2","91","4","65","68","44","20","68","246","1118","0","751","455","266","23","175","117","4","0"
"107","11","203270","100382","60","123831","207920","10220","406","34547","29128","64276","53570","37660","240","17728","1623","54","5","1501","14","13","3526","160","142","278","183","65","6","0","27","167","41","14","0","104","19","11","13","1071","112","20","26","185","9","407","35","66","178","21","30","25","8","8","0","394","3","90","3","5","3","1","0","2","8","0","29","1","8","19","24","32","3","44","6","0","18","0","3","26","2","21","21","1","2","26","29","11","3","1","0","0","0","0","0","3","2","58753","14664","1","403","65","5","11","1","49","33","125","99","12","4","48","45","6","16","29","0","13","14","133","517","141","41","23","151","54","56","106","11","5","1","9176","1670","18","42","82","2","10","4","25","21","10","860","5035","7154","2186","2843","7334","1451","952","1192","405","789","389","45","704","399","883","0","180","16","42","4","9","5","37","228","0","112","5","51","103","106","12","53","218","1463","0","747","546","176","19","220","120","2","0"
"107","12","200098","109266","36","149955","232202","18036","414","35400","45064","72463","66047","40302","635","19810","1556","77","10","1492","9","5","2848","97","96","97","129","90","8","3","26","73","28","9","0","93","34","18","14","900","59","7","17","187","20","360","31","82","155","24","26","11","18","9","0","599","6","48","2","3","14","2","1","1","9","0","17","2","4","8","36","0","0","72","1","1","2","1","1","10","4","6","7","2","5","8","20","10","3","0","1","0","0","0","2","4","0","61918","12836","1","498","78","7","8","3","21","18","60","53","22","13","45","32","4","5","22","0","34","10","126","426","92","25","15","101","34","56","73","4","3","0","15849","2740","13","24","65","2","19","8","27","12","2","636","4395","4981","1618","2166","5996","1080","878","968","311","458","321","20","785","343","836","0","155","19","65","8","20","5","33","184","0","101","4","57","71","63","4","61","165","1181","0","472","376","194","13","191","79","1","2"
"108","1","146184","116976","32","93187","238906","7516","305","20132","27164","29126","28937","38002","194","14773","1018","39","4","1172","11","2","2562","112","63","100","152","106","3","1","30","58","22","14","0","98","16","8","11","659","48","16","23","93","9","307","16","34","114","16","23","9","14","4","1","428","5","37","1","3","3","0","0","3","5","2","7","2","2","10","15","3","2","29","1","1","2","0","1","8","4","9","3","1","1","6","38","10","0","2","1","0","0","2","1","1","0","45499","10108","1","267","41","7","7","2","25","27","50","92","22","7","53","36","0","7","45","1","11","16","133","466","136","22","10","95","38","81","55","4","1","0","12179","1817","17","47","71","4","10","3","16","17","4","612","3867","5037","1461","1911","5328","919","718","794","242","553","315","15","421","316","768","0","124","15","38","3","3","3","28","141","3","85","6","33","60","42","6","41","168","1027","0","468","330","201","18","127","65","0","3"
"108","2","144923","114425","49","106441","283470","13090","494","44016","28829","47541","25749","34801","245","15959","1277","57","6","1193","12","4","3608","124","65","67","124","47","8","0","29","62","23","2","0","49","18","2","12","1006","53","6","8","99","8","340","27","47","84","28","19","8","12","5","0","632","0","46","1","1","2","2","0","1","1","1","20","1","12","8","39","2","0","19","1","5","5","0","1","5","4","0","4","2","1","7","121","16","3","0","1","0","0","0","0","8","1","39192","10125","2","266","68","30","9","3","31","32","75","133","30","4","80","67","7","22","63","1","22","22","81","304","144","29","11","99","63","90","54","4","4","0","6598","1038","18","47","82","1","21","4","39","26","1","503","4583","4914","1215","1768","5594","926","635","784","357","454","327","37","635","223","604","0","111","28","55","6","3","1","47","204","1","73","4","36","59","41","5","33","151","1021","1","398","338","202","9","201","101","6","0"
"108","3","215809","94907","62","117545","270192","9926","404","35725","42649","56985","45117","40788","377","17012","985","104","10","1510","34","13","3739","166","101","90","133","84","5","1","26","80","29","7","0","68","38","33","32","1131","103","8","20","188","10","563","32","55","188","25","29","14","15","1","0","461","1","71","1","5","4","2","0","2","0","1","28","0","10","8","31","1","1","36","2","2","1","1","0","11","1","5","9","2","2","9","23","14","1","1","1","0","0","0","0","1","1","55763","14949","0","318","48","1","7","1","42","25","86","101","20","10","49","34","4","7","33","0","10","9","104","548","144","27","12","197","71","42","113","9","2","0","7847","1361","23","85","90","1","14","13","16","36","0","959","4713","10072","2088","2473","6620","1100","966","1148","269","744","358","31","534","396","886","0","191","14","56","9","5","4","49","317","2","66","11","68","87","64","6","52","205","1746","0","790","518","262","9","250","96","4","1"
"108","4","166364","80214","38","170484","307354","12869","320","37539","42283","44586","39008","49894","311","14881","1575","56","0","2083","11","27","3051","120","100","73","130","72","7","0","18","123","53","18","2","95","33","34","11","1073","72","19","32","189","16","427","40","53","161","31","30","10","28","19","0","467","0","56","3","1","1","2","1","1","6","0","12","2","9","6","25","0","2","45","0","0","5","2","0","9","0","8","7","1","1","14","45","13","2","0","0","0","0","0","0","5","1","52601","13023","2","417","49","2","11","2","24","31","91","76","21","8","59","51","2","7","44","0","17","26","202","647","119","38","21","183","59","53","74","23","2","1","14141","2200","24","78","117","4","21","13","14","16","6","746","5851","8717","1930","2556","7662","1213","835","1494","404","784","392","21","748","342","921","0","159","14","122","4","7","6","45","225","1","111","11","62","67","121","10","66","201","1305","3","763","371","193","10","217","131","5","2"
"108","5","167157","80273","105","128377","316168","11304","229","31685","37656","48125","33953","50689","292","20262","1383","32","7","1427","25","10","4085","142","153","108","184","79","5","2","37","138","35","1","0","55","23","12","3","884","57","19","25","240","9","461","36","40","102","17","21","6","8","4","0","382","10","91","0","5","0","1","1","0","5","0","13","2","13","9","27","1","9","41","2","5","4","0","1","12","2","8","5","1","2","11","42","13","4","0","1","0","0","2","1","4","1","48830","12246","2","346","50","7","10","2","26","30","81","81","26","8","45","25","7","15","28","0","7","17","100","504","179","25","12","125","33","60","97","9","4","4","7541","1325","12","42","54","4","15","15","20","11","7","693","4413","5352","1829","2128","5592","1187","702","958","245","564","301","21","544","332","647","1","165","13","29","3","11","4","49","181","1","121","3","60","68","62","8","61","188","1745","1","653","271","224","16","170","118","1","4"
"108","6","138537","68770","37","137074","260919","13199","232","36371","26881","38779","36940","44206","182","25911","933","58","11","1436","13","6","3159","103","95","62","156","72","10","10","33","71","26","5","0","82","14","12","13","711","95","14","13","171","3","295","29","39","121","30","19","11","8","3","0","377","2","48","0","2","2","0","0","0","4","1","16","0","7","10","12","1","2","17","0","3","2","0","1","7","2","4","4","1","3","19","58","9","1","0","2","0","1","0","1","5","1","53787","7945","3","271","48","7","8","3","26","28","123","141","28","4","90","44","5","6","54","0","14","13","62","323","121","35","14","127","25","97","69","9","2","0","6621","1258","33","37","127","3","8","10","45","3","4","510","3520","3757","1367","1666","4838","867","668","658","238","542","301","30","494","234","500","0","169","9","32","2","3","2","22","130","2","131","1","28","45","30","1","33","143","1261","0","561","254","189","5","134","62","4","0"
"108","7","145794","72797","51","151395","322444","17405","229","36939","27447","22902","23022","38328","158","18989","968","64","4","1565","11","6","3245","159","83","106","149","71","5","2","25","117","72","7","1","117","30","12","26","683","96","13","16","168","21","383","50","25","107","37","10","24","12","6","0","631","1","73","3","3","1","0","0","3","6","0","9","1","6","2","5","0","4","27","1","7","2","0","1","7","1","5","5","4","1","6","45","25","2","0","0","0","1","2","0","4","2","48942","9858","0","413","33","3","3","28","20","28","94","102","30","7","59","48","8","15","48","0","14","9","72","343","151","59","15","109","28","51","96","3","6","1","7471","1587","29","20","121","0","18","6","25","3","5","771","5115","4418","1553","2535","5830","1181","706","1026","419","663","332","15","549","236","780","1","187","17","38","3","3","4","41","232","1","112","7","31","66","70","11","52","229","1776","0","756","354","139","8","158","109","4","0"
"108","8","203510","93694","73","164668","282999","21921","439","33966","21045","30161","25085","33327","140","17345","1116","74","10","1430","43","23","3141","121","184","126","192","85","14","0","62","73","29","5","0","91","24","11","30","680","106","11","13","342","14","367","32","47","141","29","17","18","10","15","0","678","1","76","0","9","2","3","1","5","8","0","8","0","10","6","15","4","6","17","0","4","3","0","4","6","6","8","3","5","7","12","95","17","2","1","0","0","0","0","0","5","0","43915","9303","0","298","53","0","7","4","37","37","103","190","63","7","89","43","5","76","99","0","60","41","58","644","157","40","11","131","65","131","93","6","8","1","5326","1264","28","46","127","1","29","11","21","2","3","748","5068","4550","1560","2124","5868","1399","547","728","209","592","338","22","751","276","736","0","134","19","40","2","3","4","32","187","2","120","2","71","49","50","11","40","182","1508","0","572","279","144","9","170","78","2","1"
"108","9","190356","95639","53","106150","116037","11875","730","32894","22973","34667","31340","32786","266","18992","1346","36","9","1372","29","26","3668","172","110","127","148","60","17","2","32","94","33","10","0","69","16","13","51","1000","69","17","12","138","16","410","28","40","158","11","14","10","18","7","1","390","2","87","0","9","2","0","1","2","6","1","66","2","10","8","22","5","4","28","0","31","9","1","2","5","4","7","9","0","0","9","166","21","2","0","1","0","1","0","0","8","2","39126","8479","0","296","43","2","10","7","29","31","85","146","53","5","94","45","9","27","66","1","28","29","70","299","150","34","13","114","49","117","91","8","2","0","8088","1390","19","52","116","1","32","5","45","3","6","697","4071","5549","1480","1928","5524","1135","702","926","228","594","381","25","691","336","707","0","200","9","60","1","7","7","34","200","1","97","2","25","71","36","7","44","212","1538","0","685","295","180","6","189","99","3","2"
"108","10","207000","125060","62","116971","114852","10048","277","34077","44159","48341","41001","43915","241","21584","1297","88","21","1593","1","21","3168","165","151","89","112","71","12","4","5","83","33","10","1","72","25","14","16","1268","83","28","15","157","10","441","42","43","147","23","15","12","16","0","0","465","7","56","1","3","1","3","2","1","3","4","30","1","6","14","24","3","5","43","3","3","4","1","0","9","5","17","8","0","0","8","48","16","2","0","0","1","0","2","0","8","0","52442","12126","2","363","72","7","13","44","33","25","104","89","36","14","91","39","4","17","49","1","27","15","97","388","130","90","12","153","37","66","79","10","3","1","9725","1786","22","88","101","1","27","10","46","12","7","1003","6039","7903","1873","2866","9680","1423","967","1307","402","861","430","35","667","386","896","0","213","42","41","9","1","5","60","193","3","104","5","56","97","72","12","76","287","1609","0","808","651","251","8","214","157","1","0"
"108","11","216968","139176","53","129635","96933","11579","279","32263","39931","63090","57114","47839","427","19445","1177","128","18","1318","6","5","3638","128","145","103","189","68","6","5","2","70","55","24","0","90","25","16","11","955","87","15","15","288","13","428","45","50","129","29","41","18","29","6","0","341","2","114","1","9","2","0","0","1","5","1","37","1","4","16","33","15","4","36","2","1","7","0","1","11","2","24","42","3","1","17","44","16","2","1","1","0","0","0","0","3","0","59507","14024","1","316","67","5","20","4","33","23","98","99","20","3","64","23","15","4","38","0","4","12","120","431","141","54","14","171","36","66","105","6","1","0","9030","1629","18","69","99","0","20","3","11","27","6","965","5389","6812","2022","3090","7293","1579","1002","1165","275","749","384","29","715","321","905","0","190","21","40","10","0","4","52","197","3","131","6","51","82","72","8","102","298","1718","0","934","576","273","12","257","83","4","0"
"108","12","225350","160667","47","176296","103791","19051","398","29789","52909","73389","73369","54944","724","24807","1065","121","19","1492","18","9","3289","120","98","129","163","107","15","4","4","90","22","7","3","102","29","12","12","980","60","9","20","266","13","470","36","24","127","17","16","8","16","6","0","620","6","71","1","4","2","1","1","1","2","0","10","2","6","11","30","1","19","120","0","1","7","1","0","6","1","8","4","3","5","10","30","11","3","0","0","0","0","0","0","5","2","65450","14465","0","462","86","5","12","2","36","23","64","53","11","10","62","37","9","1","12","1","3","14","185","520","125","45","9","142","45","58","55","36","1","1","17221","3176","20","34","124","2","25","13","10","3","4","773","4764","5627","1737","2595","7075","1369","1074","1023","402","567","359","21","1040","400","810","0","207","69","37","6","2","5","34","226","0","111","3","56","81","39","14","70","209","1367","1","677","481","174","3","215","99","2","5"
"109","1","135614","152937","2","134385","91085","11087","232","28947","25688","28884","26008","44051","132","15693","607","97","5","1143","8","2","2813","93","66","131","127","77","9","0","7","54","15","1","0","46","20","8","2","797","33","7","13","105","20","317","31","23","100","27","7","5","7","1","1","471","3","53","1","1","0","1","0","2","2","0","5","0","10","7","16","0","4","27","0","4","3","0","0","0","3","14","4","3","0","2","53","14","2","2","0","1","0","1","0","2","0","49416","11400","0","302","58","6","7","2","47","28","61","118","35","6","56","44","4","24","49","0","29","20","166","444","136","36","13","140","35","71","67","28","3","0","14185","2231","11","8","50","6","17","7","18","7","3","629","4363","4466","1448","2144","6631","1053","830","823","238","695","424","26","667","275","837","0","143","12","37","5","2","6","29","253","0","113","1","43","69","38","7","63","195","1397","0","511","404","153","6","198","70","2","2"
"109","2","114053","22486","0","19521","5540","2665","125","38730","25738","30334","14169","18375","77","16310","259","43","3","893","11","2","2184","106","60","85","128","34","3","0","6","41","17","0","0","27","9","5","7","231","29","10","8","42","8","164","6","31","85","14","3","6","11","0","0","470","0","41","1","2","0","0","0","3","4","1","26","0","17","8","7","2","5","10","0","8","1","0","0","3","2","8","5","0","0","9","92","10","0","0","1","0","0","0","1","4","1","18776","4775","0","130","37","0","2","2","12","25","62","104","39","1","56","32","3","14","70","0","18","26","71","154","89","21","7","51","26","57","52","3","5","0","3219","568","4","5","72","1","16","6","8","0","1","342","2850","2679","430","1421","2476","515","392","397","137","360","144","11","262","167","410","1","65","12","27","2","0","1","21","126","0","78","3","16","36","31","3","27","117","706","0","323","312","87","0","89","52","2","0"
"109","3","12638","674","0","250","1511","9","64","10514","4115","8899","8405","6975","12","7837","69","10","0","335","3","1","706","54","31","16","47","9","5","0","2","6","6","0","0","5","0","0","1","57","7","1","6","17","2","54","2","2","41","3","3","2","4","1","0","70","1","19","0","1","0","0","0","0","3","0","14","0","3","1","4","1","1","3","0","4","1","0","0","1","1","2","1","0","0","1","25","3","2","0","0","0","0","0","0","2","1","6196","1613","0","45","8","0","0","0","9","6","19","17","14","0","14","6","0","2","12","0","3","8","11","48","15","16","2","21","11","19","12","0","0","0","1067","174","4","7","28","0","8","4","5","0","1","153","803","1068","94","514","778","191","104","135","58","145","40","2","28","66","186","0","31","2","4","1","1","1","10","54","0","30","0","7","13","3","3","10","44","338","0","115","91","29","0","32","18","0","0"
"109","4","308","124","0","66","476","3","0","258","82","37","37","100","0","560","0","0","0","13","0","0","11","0","0","9","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","190","27","0","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","1","0","0","0","13","1","0","0","4","0","0","1","0","0","0","21","27","32","5","35","41","2","3","0","0","13","11","0","1","2","2","0","1","0","0","0","0","0","4","3","0","0","0","0","1","0","0","0","2","1","0","3","0","0","0","1","0","0","0"
"總計","","17685728","6801640","2133","13180682","29772002","1126006","31647","2274627","1983058","4501112","3966034","2209096","27214","1941767","52459","3858","1292","98638","1798","1032","328230","14506","11463","11912","14918","7036","566","171","2327","14850","3135","1024","115","10773","2870","975","1850","73877","8456","2439","2919","13874","1389","42055","2895","5170","12505","2173","2182","1529","1092","1057","37","53880","378","6711","125","273","187","168","23","208","347","77","1656","69","2121","1152","3139","298","466","3843","194","576","577","100","101","661","203","747","938","252","165","797","5117","3447","158","39","34","18","11","37","19","354","790","5286180","1021802","61","33129","8209","500","921","702","3874","5145","7361","8826","1963","798","4887","5230","578","1176","3503","52","1347","1348","13340","48701","13654","5153","1644","11410","4135","6740","7230","1058","246","114","869704","140692","1969","3207","6145","312","1732","623","2035","1939","393","66528","426686","597735","171362","215129","617448","99495","87869","99844","28851","47904","29846","2176","74088","34627","75007","57","16491","1422","3874","581","296","457","5072","20124","160","9189","388","4093","5750","4736","748","6012","16915","95253","37","50830","38315","18000","715","14506","8713","542","119"
