"年別","月份","國家名稱","1-12歲","13-19歲","20-29歲","30-39歲","40-49歲","50-59歲","60歲以上","小計"
"Year","Month","Countries","1-12Years","13-19Years","20-29Years","30-39Years","40-49Years","50-59Years","60Years and Over","Subtotals"
"98","3","孟加拉(Bangladesh)","0","0","0","0","0","0","0","0"
"98","3","尼泊爾(Nepal)","0","0","0","0","0","0","0","0"
"98","3","不丹(Bhutan )","5","1","22","55","59","66","28","236"
"98","3","馬爾地夫(Maldives)","0","0","0","0","0","0","0","0"
"98","3","塞席爾(Seychelles)","0","0","0","0","0","0","0","0"
"98","3","吉里巴斯(Kiribati)","0","0","0","0","0","0","0","0"
"98","3","伊朗(Iran)","0","0","0","0","0","0","0","0"
"98","3","伊拉克(Iraq)","0","0","0","0","0","0","0","0"
"98","3","巴林(Bahrain)","0","0","0","0","0","0","0","0"
"98","3","南葉門(South Yemen)","0","0","0","0","0","0","0","0"
"98","3","沙烏地阿拉伯(Saudi Arabia)","0","0","0","0","0","0","0","0"
"98","3","科威特(Kuwait)","0","0","0","0","0","1","0","1"
"98","3","卡達(Qatar)","0","0","0","0","0","0","0","0"
"98","3","阿曼(Oman)","0","0","0","0","0","0","0","0"
"98","3","以色列(Israel)","0","0","0","0","0","0","0","0"
"98","3","約旦(Jordan)","0","0","0","0","0","0","0","0"
"98","3","敘利亞(Syria)","0","0","0","0","0","0","0","0"
"98","3","黎巴嫩(Lebanon)","0","0","0","0","0","0","0","0"
"98","3","阿拉伯聯合大公國(United Arab Emirates)","0","0","0","0","0","0","0","0"
"98","3","葉門(Yemen)","0","0","0","0","0","0","0","0"
"98","3","土耳其(TURKEY)","0","0","0","0","0","0","0","0"
"98","3","賽普勒斯(Cyprus)","0","0","0","0","0","0","0","0"
"98","3","阿富汗(觀光)(Afghanistan)","0","0","6","4","3","3","1","17"
"98","3","埃及(Egypt)","0","0","0","0","0","0","0","0"
"98","3","摩洛哥(Morocco)","0","0","0","0","0","0","0","0"
"98","3","阿爾及利亞(Algeria)","0","0","0","0","0","0","0","0"
"98","3","突尼西亞(Tunisia)","0","0","0","0","0","0","0","0"
"98","3","利比亞(Libya
)","0","0","0","0","0","0","0","0"
"98","3","蘇丹(Sudan)","0","0","0","0","0","0","0","0"
"98","3","索馬利亞(Somalia)","0","0","0","0","0","0","0","0"
"98","3","南非(S. Africa)","0","0","0","0","0","0","0","0"
"98","3","象牙海岸(Cote D'ivoire)","0","0","0","0","0","0","0","0"
"98","3","奈及利亞(Nigeria)","0","0","0","0","0","0","0","0"
"98","3","賴比瑞亞(Liberia)","0","0","0","0","0","0","0","0"
"98","3","幾內亞(Guinea)","0","0","0","0","0","0","0","0"
"98","3","安哥拉(Angola)","0","0","0","0","0","0","0","0"
"98","3","剛果共和國(Congo)","0","0","0","0","0","0","0","0"
"98","3","中非共和國(Central African)","0","0","0","0","0","0","0","0"
"98","3","波札那(Botswana)","0","0","0","0","0","0","0","0"
"98","3","喀麥隆(Cameroon)","0","0","0","0","0","0","0","0"
"98","3","查德(Chad)","0","0","0","0","0","0","0","0"
"98","3","衣索匹亞(Ethiopia)","0","0","0","0","0","0","0","0"
"98","3","加彭(Gabon)","0","0","0","0","0","0","0","0"
"98","3","甘比亞(Gambia)","0","0","0","0","0","0","0","0"
"98","3","迦納(Ghana)","0","0","0","0","0","0","0","0"
"98","3","肯亞(Kenya)","0","0","0","0","0","0","0","0"
"98","3","賴索托(Lesotho)","0","0","0","0","0","0","0","0"
"98","3","馬拉加西(Madagascar)","0","0","0","0","0","0","0","0"
"98","3","模里西斯(Mauritius)","0","0","0","0","0","0","0","0"
"98","3","馬利(Mali)","0","0","0","0","0","0","0","0"
"98","3","馬拉威(Malawi)","0","0","0","0","0","0","0","0"
"98","3","莫三鼻克(Mozambique)","0","0","0","0","0","0","0","0"
"98","3","尼日(Niger)","0","0","0","0","0","0","0","0"
"98","3","盧安達(Rwanda)","0","0","0","0","0","0","0","0"
"98","3","塞內加爾(Senegal)","0","0","0","0","0","0","0","0"
"98","3","獅子山(Sierra Leone)","0","0","0","0","0","0","0","0"
"98","3","坦桑尼亞(Tanzania)","0","0","0","0","0","0","0","0"
"98","3","烏干達(Uganda)","0","0","0","0","0","0","0","0"
"98","3","尚比亞(Zambia)","0","0","0","0","0","0","0","0"
"98","3","多哥(Togolese Republic)","0","0","0","0","0","0","0","0"
"98","3","辛巴威(Zimbabwe)","0","0","0","0","0","0","0","0"
"98","3","史瓦濟蘭(Swaziland)","0","0","0","0","0","0","0","0"
"98","3","布吉納法索(Burkina Faso)","0","0","0","0","0","0","0","0"
"98","3","貝南(Benin)","0","0","0","0","0","0","0","0"
"98","3","赤道幾內亞(Equatorial Guinea)","0","0","0","0","0","0","0","0"
"98","3","維德角島(Cape Verde)","0","0","0","0","0","0","0","0"
"98","3","吉布地(Djibouti)","0","0","0","0","0","0","0","0"
"98","3","西撒哈拉(Saharaui)","0","0","0","0","0","0","0","0"
"98","3","幾內亞比索(Guinea Bissau)","0","0","0","0","0","0","0","0"
"98","3","葛摩(Comoros)","0","0","0","0","0","0","0","0"
"98","3","留尼旺(Reunion)","0","0","0","0","0","0","0","0"
"98","3","聖多美及普林西比(Sao Tome & Principe)","0","0","0","0","0","0","0","0"
"98","3","美國(United States of America)","636","422","3341","6097","4886","6811","5713","27906"
"98","3","加拿大(Canada)","188","296","437","696","1031","1396","852","4896"
"98","3","百慕達(Bermuda)","0","0","0","0","0","0","0","0"
"98","3","墨西哥(Mexico)","0","0","0","0","0","0","0","0"
"98","3","巴拿馬(Panama)","0","0","0","0","0","0","0","0"
"98","3","巴貝多(Barbados)","0","0","0","0","0","0","0","0"
"98","3","巴哈馬(Bahamas)","0","0","0","0","0","0","0","0"
"98","3","古巴(Cuba)","0","0","0","0","0","0","0","0"
"98","3","哥斯達黎加(Costa Rica)","0","0","0","0","0","0","0","0"
"98","3","多明尼加(Dominican Rep.)","0","0","0","0","0","0","0","0"
"98","3","瓜地馬拉(Guatemala)","0","0","0","0","0","0","0","0"
"98","3","宏都拉斯(Honduras)","0","0","0","0","0","0","0","0"
"98","3","海地(Haiti)","0","0","0","0","0","0","0","0"
"98","3","牙買加(Jamaica)","0","0","0","0","0","0","0","0"
"98","3","尼加拉瓜(Nicaragua)","0","0","0","0","0","0","0","0"
"98","3","薩爾瓦多(El Salvador)","0","0","0","0","0","0","0","0"
"98","3","千里達及托貝哥(Trinidad)","0","0","0","0","0","0","0","0"
"98","3","聖文森(Saint Vincent)","0","0","0","0","0","0","0","0"
"98","3","貝里斯(Belize)","0","0","0","0","0","0","0","0"
"98","3","格瑞那達(Grenada)","0","0","0","0","0","0","0","0"
"98","3","聖露西亞(Saint Lucia)","0","0","0","0","0","0","0","0"
"98","3","聖克里斯多福(St. Christopher)","0","0","0","0","0","0","0","0"
"98","3","阿根廷(Argentina)","0","0","0","0","0","0","0","0"
"98","3","巴西(Brazil)","0","0","0","0","0","0","0","0"
"98","3","智利(Chile)","0","0","0","0","0","0","0","0"
"98","3","委內瑞拉(Venezuela)","0","0","0","0","0","0","0","0"
"98","3","玻利維亞(Bolivia)","0","0","0","0","0","0","0","0"
"98","3","哥倫比亞(Colombia)","0","0","0","0","0","0","0","0"
"98","3","厄瓜多爾(Ecuador)","0","0","0","0","0","0","0","0"
"98","3","巴拉圭(Paraguay)","0","0","0","0","0","0","0","0"
"98","3","秘魯(Peru)","0","0","0","0","0","0","0","0"
"98","3","烏拉圭(Uruguay)","0","0","0","0","0","0","0","0"
"98","3","蘇利南(Suriname)","0","0","0","0","0","0","0","0"
"98","3","蓋亞納(Guyana)","0","0","0","0","0","0","0","0"
"98","3","澳洲(Australia)","169","72","1490","1752","953","1575","1084","7095"
"98","3","紐西蘭(New Zealand)","0","0","0","0","0","0","0","0"
"98","3","裴濟(Fiji)","0","0","0","0","0","0","0","0"
"98","3","諾魯(Nauru)","0","0","0","0","0","0","0","0"
"98","3","帛琉(Palau)","22","6","426","456","163","128","77","1278"
"98","3","東加(Tonga)","0","0","0","0","0","0","0","0"
"98","3","巴布亞新幾內亞(Papua New Guinea)","0","0","0","0","0","0","0","0"
"98","3","萬那杜(Vanuatu)","0","0","0","0","0","0","0","0"
"98","3","馬紹爾(Marshall)","0","0","0","0","0","0","0","0"
"98","3","大溪地(Tahiti)","0","0","0","0","0","0","0","0"
"98","3","密克羅尼西亞(Micronesian)","0","0","0","0","0","0","0","0"
"98","3","比利時(Belgium)","0","0","0","0","0","0","0","0"
"98","3","法國(France)","16","10","359","836","509","350","143","2223"
"98","3","德國(Germany)","38","9","514","1122","705","652","309","3349"
"98","3","義大利(Italy)","12","5","300","472","174","172","98","1233"
"98","3","荷蘭(Netherlands)","250","86","1405","2084","1470","1346","772","7413"
"98","3","英國(U.K.)","76","12","627","1004","729","807","505","3760"
"98","3","西班牙(Spain)","0","0","0","0","0","0","0","0"
"98","3","瑞典(Sweden)","0","0","0","0","0","0","0","0"
"98","3","瑞士(Switzerland)","0","0","0","0","0","0","0","0"
"98","3","挪威(Norway)","0","0","0","0","0","0","0","0"
"98","3","丹麥(Denmark)","0","0","0","0","0","0","0","0"
"98","3","愛爾蘭(Ireland)","0","0","0","0","0","0","0","0"
"98","3","冰島(Iceland)","0","0","0","0","0","0","0","0"
"98","3","葡萄牙(Portugal)","0","0","0","0","0","0","0","0"
"98","3","芬蘭(Finland)","0","0","0","0","0","0","0","0"
"98","3","奧地利(Austria)","45","26","604","991","534","538","269","3007"
"98","3","南斯拉夫(Yugoslavia)","0","0","0","0","0","0","0","0"
"98","3","希臘(Greece)","0","0","0","0","0","0","0","0"
"98","3","馬爾他(Malta)","0","0","0","0","0","0","0","0"
"98","3","盧森堡(Luxembourg)","0","0","0","0","0","0","0","0"
"98","3","摩納哥(Monaco)","0","0","0","0","0","0","0","0"
"98","3","安道爾(Andorra)","0","0","0","0","0","0","0","0"
"98","3","列支敦斯登(Liechtenstein)","0","0","0","0","0","0","0","0"
"98","3","白俄羅斯(Belarus)","0","0","0","0","0","0","0","0"
"98","3","烏克蘭(Ukraine )","0","0","0","0","0","0","0","0"
"98","3","教廷(Holy See)","0","0","0","0","0","0","0","0"
"98","3","克羅埃西亞(Croatia)","0","0","0","0","0","0","0","0"
"98","3","波士尼亞(Bosnia)","0","0","0","0","0","0","0","0"
"98","3","愛沙尼亞(Estonia)","0","0","0","0","0","0","0","0"
"98","3","立陶宛(Lithuania)","0","0","0","0","0","0","0","0"
"98","3","拉脫維亞(Latvia)","0","0","0","0","0","0","0","0"
"98","3","馬其頓(Macedonia)","0","0","0","0","0","0","0","0"
"98","3","斯洛凡尼亞(Slovenia)","0","0","0","0","0","0","0","0"
"98","3","斯洛伐克(Slovakia)","0","0","0","0","0","0","0","0"
"98","3","俄羅斯(Russian Federation)","0","0","0","0","0","0","0","0"
"98","3","東德(German Democratic)","0","0","0","0","0","0","0","0"
"98","3","波蘭(Poland)","0","0","0","0","0","0","0","0"
"98","3","捷克(Czech)","0","0","0","0","0","0","0","0"
"98","3","匈牙利(Hungary)","0","0","0","0","0","0","0","0"
"98","3","阿爾巴尼亞(Albania)","0","0","0","0","0","0","0","0"
"98","3","羅馬尼亞(Romania)","0","0","0","0","0","0","0","0"
"98","3","保加利亞(Bulgaria)","0","0","0","0","0","0","0","0"
"98","3","摩爾多瓦(Moldova)","0","0","0","0","0","0","0","0"
"98","3","聖馬利諾(San Marino)","0","0","0","0","0","0","0","0"
"98","4","日本(Japan)","3295","1469","12896","21109","16702","21382","19600","96453"
"98","4","韓國(Korea)","1663","470","6849","10012","7294","8136","6850","41274"
"98","4","北韓(Democratic People's Republic of Korea)","0","0","0","0","0","0","0","0"
"98","4","香港(Hong Kong)","5385","1401","19342","52058","55002","49066","27318","209572"
"98","4","中國大陸(Mainland China)","3289","489","5877","20183","31118","33450","24058","118464"
"98","4","澳門(Macao)","1624","309","5889","15848","18772","17706","10109","70257"
"98","4","蒙古(Mongolia)","0","0","0","0","0","0","0","0"
"98","4","越南(Vietnam)","1619","53","2113","4638","5197","5509","2989","22118"
"98","4","泰國(Thailand)","818","317","4104","5729","4236","4307","2571","22082"
"98","4","馬來西亞(Malaysia)","366","113","1595","2762","2280","2191","1114","10421"
"98","4","新加坡(Singapore)","404","167","1382","2781","2348","1990","1280","10352"
"98","4","菲律賓(Philippines)","248","84","962","1672","1337","1380","737","6420"
"98","4","汶萊(Brunei)","0","0","0","1","0","0","0","1"
"98","4","印尼(Indonesia)","490","78","2672","4046","2266","1891","986","12429"
"98","4","柬埔寨(Cambodia)","186","7","367","635","646","802","561","3204"
"98","4","寮國(Laos)","0","0","0","0","0","0","0","0"
"98","4","帝汶(Timor)","0","0","0","0","1","0","0","1"
"98","4","緬甸(Myanmar)","36","13","42","95","186","183","93","648"
"98","4","索羅門群島(Solomon Islands)","0","0","0","0","0","0","0","0"
"98","4","吐瓦魯(Tuvalu)","0","0","0","0","0","0","0","0"
"98","4","印度(India)","6","5","58","168","159","191","152","739"
"98","4","巴基斯坦(Pakistan)","0","0","0","0","0","0","0","0"
"98","4","斯里蘭卡(Sri Lanka)","0","0","0","0","0","0","0","0"
"98","4","孟加拉(Bangladesh)","0","0","0","0","0","0","0","0"
"98","4","尼泊爾(Nepal)","0","0","0","0","0","0","0","0"
"98","4","不丹(Bhutan )","10","4","59","91","88","74","46","372"
"98","4","馬爾地夫(Maldives)","0","0","0","0","0","0","0","0"
"98","4","塞席爾(Seychelles)","0","0","0","0","0","0","0","0"
"98","4","吉里巴斯(Kiribati)","0","0","0","0","0","0","0","0"
"98","4","伊朗(Iran)","0","0","0","0","0","0","0","0"
"98","4","伊拉克(Iraq)","0","0","0","0","0","0","0","0"
"98","4","巴林(Bahrain)","0","0","0","0","0","0","0","0"
"98","4","南葉門(South Yemen)","0","0","0","0","0","0","0","0"
"98","4","沙烏地阿拉伯(Saudi Arabia)","0","0","0","0","0","0","0","0"
"98","4","科威特(Kuwait)","0","0","0","0","0","0","0","0"
"98","4","卡達(Qatar)","0","0","0","0","0","0","0","0"
"98","4","阿曼(Oman)","0","0","0","0","0","0","0","0"
"98","4","以色列(Israel)","0","0","0","0","0","0","0","0"
"98","4","約旦(Jordan)","0","0","0","0","0","0","0","0"
"98","4","敘利亞(Syria)","0","0","0","0","0","0","0","0"
"98","4","黎巴嫩(Lebanon)","0","0","0","0","0","0","0","0"
"98","4","阿拉伯聯合大公國(United Arab Emirates)","0","0","0","0","0","0","0","0"
"98","4","葉門(Yemen)","0","0","0","0","0","0","0","0"
"98","4","土耳其(TURKEY)","0","0","0","0","0","0","0","0"
"98","4","賽普勒斯(Cyprus)","0","0","0","0","0","0","0","0"
"98","4","阿富汗(觀光)(Afghanistan)","0","0","0","1","0","4","1","6"
"98","4","埃及(Egypt)","0","0","0","0","0","0","0","0"
"98","4","摩洛哥(Morocco)","0","0","0","0","0","0","0","0"
"98","4","阿爾及利亞(Algeria)","0","0","0","0","0","0","0","0"
"98","4","突尼西亞(Tunisia)","0","0","0","0","0","0","0","0"
"98","4","利比亞(Libya
)","0","0","0","0","0","0","0","0"
"98","4","蘇丹(Sudan)","0","0","0","0","0","0","0","0"
"98","4","索馬利亞(Somalia)","0","0","0","0","0","0","0","0"
"98","4","南非(S. Africa)","0","0","0","0","0","0","0","0"
"98","4","象牙海岸(Cote D'ivoire)","0","0","0","0","0","0","0","0"
"98","4","奈及利亞(Nigeria)","0","0","0","0","0","0","0","0"
"98","4","賴比瑞亞(Liberia)","0","0","0","0","0","0","0","0"
"98","4","幾內亞(Guinea)","0","0","0","0","0","0","0","0"
"98","4","安哥拉(Angola)","0","0","0","0","0","0","0","0"
"98","4","剛果共和國(Congo)","0","0","0","0","0","0","0","0"
"98","4","中非共和國(Central African)","0","0","0","0","0","0","0","0"
"98","4","波札那(Botswana)","0","0","0","0","0","0","0","0"
"98","4","喀麥隆(Cameroon)","0","0","0","0","0","0","0","0"
"98","4","查德(Chad)","0","0","0","0","0","0","0","0"
"98","4","衣索匹亞(Ethiopia)","0","0","0","0","0","0","0","0"
"98","4","加彭(Gabon)","0","0","0","0","0","0","0","0"
"98","4","甘比亞(Gambia)","0","0","0","0","0","0","0","0"
"98","4","迦納(Ghana)","0","0","0","0","0","0","0","0"
"98","4","肯亞(Kenya)","0","0","0","0","0","0","0","0"
"98","4","賴索托(Lesotho)","0","0","0","0","0","0","0","0"
"98","4","馬拉加西(Madagascar)","0","0","0","0","0","0","0","0"
"98","4","模里西斯(Mauritius)","0","0","0","0","0","0","0","0"
"98","4","馬利(Mali)","0","0","0","0","0","0","0","0"
"98","4","馬拉威(Malawi)","0","0","0","0","0","0","0","0"
"98","4","莫三鼻克(Mozambique)","0","0","0","0","0","0","0","0"
"98","4","尼日(Niger)","0","0","0","0","0","0","0","0"
"98","4","盧安達(Rwanda)","0","0","0","0","0","0","0","0"
"98","4","塞內加爾(Senegal)","0","0","0","0","0","0","0","0"
"98","4","獅子山(Sierra Leone)","0","0","0","0","0","0","0","0"
"98","4","坦桑尼亞(Tanzania)","0","0","0","0","0","0","0","0"
"98","4","烏干達(Uganda)","0","0","0","0","0","0","0","0"
"98","4","尚比亞(Zambia)","0","0","0","0","0","0","0","0"
"98","4","多哥(Togolese Republic)","0","0","0","0","0","0","0","0"
"98","4","辛巴威(Zimbabwe)","0","0","0","0","0","0","0","0"
"98","4","史瓦濟蘭(Swaziland)","0","0","0","0","0","0","0","0"
"98","4","布吉納法索(Burkina Faso)","0","0","0","0","0","0","0","0"
"98","4","貝南(Benin)","0","0","0","0","0","0","0","0"
"98","4","赤道幾內亞(Equatorial Guinea)","0","0","0","0","0","0","0","0"
"98","4","維德角島(Cape Verde)","0","0","0","0","0","0","0","0"
"98","4","吉布地(Djibouti)","0","0","0","0","0","0","0","0"
"98","4","西撒哈拉(Saharaui)","0","0","0","0","0","0","0","0"
"98","4","幾內亞比索(Guinea Bissau)","0","0","0","0","0","0","0","0"
"98","4","葛摩(Comoros)","0","0","0","0","0","0","0","0"
"98","4","留尼旺(Reunion)","0","0","0","0","0","0","0","0"
"98","4","聖多美及普林西比(Sao Tome & Principe)","0","0","0","0","0","0","0","0"
"98","4","美國(United States of America)","771","499","2611","5521","5264","7338","7281","29285"
"98","4","加拿大(Canada)","150","88","478","584","905","1618","1183","5006"
"98","4","百慕達(Bermuda)","0","0","0","0","0","0","0","0"
"98","4","墨西哥(Mexico)","0","0","0","0","0","0","0","0"
"98","4","巴拿馬(Panama)","0","0","0","0","0","1","1","2"
"98","4","巴貝多(Barbados)","0","0","0","0","0","0","0","0"
"98","4","巴哈馬(Bahamas)","0","0","0","1","1","0","0","2"
"98","4","古巴(Cuba)","0","0","0","0","0","0","0","0"
"98","4","哥斯達黎加(Costa Rica)","0","0","0","0","0","0","0","0"
"98","4","多明尼加(Dominican Rep.)","0","0","0","0","0","0","0","0"
"98","4","瓜地馬拉(Guatemala)","0","0","0","0","0","0","0","0"
"98","4","宏都拉斯(Honduras)","0","0","0","0","0","0","0","0"
"98","4","海地(Haiti)","0","0","0","0","0","0","0","0"
"98","4","牙買加(Jamaica)","0","0","0","0","0","0","0","0"
"98","4","尼加拉瓜(Nicaragua)","0","0","0","0","0","0","0","0"
"98","4","薩爾瓦多(El Salvador)","0","0","0","0","0","0","0","0"
"98","4","千里達及托貝哥(Trinidad)","0","0","0","0","0","0","0","0"
"98","4","聖文森(Saint Vincent)","0","0","0","0","0","0","0","0"
"98","4","貝里斯(Belize)","0","0","0","0","0","0","0","0"
"98","4","格瑞那達(Grenada)","0","0","0","0","0","0","0","0"
"98","4","聖露西亞(Saint Lucia)","0","0","0","0","0","0","0","0"
"98","4","聖克里斯多福(St. Christopher)","0","0","0","0","0","0","0","0"
"98","4","阿根廷(Argentina)","0","0","0","0","0","0","0","0"
"98","4","巴西(Brazil)","0","0","0","0","0","0","0","0"
"98","4","智利(Chile)","0","0","0","0","0","0","0","0"
