"年別","月份","國家名稱","業務","觀光","探親","會議","求學","展覽","醫療","其他","小計"
"Years","Months","Countries","Business","Leisure","Visit Relatives","Conference","Study","Exhibition","Medical Treatment","Others","Subtotals"
"101","2","芬蘭(Finland)","139","31","17","1","21","0","0","5","214"
"101","2","奧地利(Austria)","186","155","68","7","21","0","0","42","479"
"101","2","南斯拉夫(Yugoslavia)","0","0","0","0","0","0","0","0","0"
"101","2","希臘(Greece)","47","7","5","16","1","0","0","40","116"
"101","2","馬爾他(Malta)","3","6","1","1","0","0","0","2","13"
"101","2","盧森堡(Luxembourg)","6","1","2","0","1","0","0","1","11"
"101","2","摩納哥(Monaco)","3","1","0","0","0","0","0","1","5"
"101","2","安道爾(Andorra)","1","0","0","0","0","0","0","0","1"
"101","2","列支敦斯登(Liechtenstein)","0","1","0","0","0","0","0","0","1"
"101","2","白俄羅斯(Belarus)","24","1","4","8","2","0","0","5","44"
"101","2","烏克蘭(Ukraine )","37","8","7","4","15","4","0","44","119"
"101","2","教廷(Holy See)","0","1","0","0","0","0","0","0","1"
"101","2","克羅埃西亞(Croatia)","10","6","0","1","3","0","0","39","59"
"101","2","波士尼亞(Bosnia)","0","1","1","1","0","0","0","0","3"
"101","2","愛沙尼亞(Estonia)","4","4","1","3","2","0","1","1","16"
"101","2","立陶宛(Lithuania)","11","5","1","0","3","0","0","5","25"
"101","2","拉脫維亞(Latvia)","3","3","2","1","5","0","0","6","20"
"101","2","馬其頓(Macedonia)","1","2","0","1","1","0","0","0","5"
"101","2","斯洛凡尼亞(Slovenia)","18","13","5","4","0","1","0","8","49"
"101","2","斯洛伐克(Slovakia)","11","77","5","5","14","0","0","19","131"
"101","2","俄羅斯(Russian Federation)","280","57","33","36","63","8","0","105","582"
"101","2","東德(German Democratic)","0","0","0","0","0","0","0","0","0"
"101","2","波蘭(Poland)","67","76","24","30","30","1","0","15","243"
"101","2","捷克(Czech)","49","58","9","23","58","1","0","13","211"
"101","2","匈牙利(Hungary)","35","11","3","1","3","1","0","13","67"
"101","2","阿爾巴尼亞(Albania)","1","0","0","0","0","0","0","1","2"
"101","2","羅馬尼亞(Romania)","15","6","6","36","3","1","0","20","87"
"101","2","摩爾多瓦(Moldova)","5","0","1","0","0","0","0","3","9"
"101","2","聖馬利諾(San Marino)","0","0","0","0","0","0","0","0","0"
"101","3","日本(Japan)","26908","116735","3730","933","515","79","9","3318","152227"
"101","3","韓國(Korea)","5719","12742","949","404","196","99","4","1458","21571"
"101","3","北韓(Democratic People's Republic of Korea)","0","0","0","0","0","0","0","0","0"
"101","3","香港(Hong Kong)","6822","56551","1912","558","57","35","4","12454","78393"
"101","3","中國大陸(Mainland China)","4585","211910","4286","247","29","704","2065","29379","253205"
"101","3","澳門(Macao)","64","2528","194","23","9","0","2","510","3330"
"101","3","蒙古(Mongolia)","57","17","30","8","40","2","12","55","221"
"101","3","越南(Vietnam)","1013","453","2388","87","196","15","23","4095","8270"
"101","3","泰國(Thailand)","2373","2545","1040","315","223","121","8","3373","9998"
"101","3","馬來西亞(Malaysia)","2211","27958","1571","339","437","177","43","1020","33756"
"101","3","新加坡(Singapore)","4451","21350","1171","319","118","111","12","3321","30853"
"101","3","菲律賓(Philippines)","1725","1859","671","471","37","45","67","4151","9026"
"101","3","汶萊(Brunei)","12","170","37","1","0","1","0","15","236"
"101","3","印尼(Indonesia)","1512","2178","768","152","122","138","24","7246","12140"
"101","3","柬埔寨(Cambodia)","39","7","22","0","3","0","3","27","101"
"101","3","寮國(Laos)","1","0","1","0","0","0","0","0","2"
"101","3","帝汶(Timor)","3","11","1","0","0","0","0","0","15"
"101","3","緬甸(Myanmar)","15","28","72","2","5","0","2","190","314"
"101","3","索羅門群島(Solomon Islands)","0","0","0","0","0","0","0","3","3"
"101","3","吐瓦魯(Tuvalu)","0","0","0","0","0","0","0","0","0"
"101","3","印度(India)","1161","126","181","81","38","64","2","401","2054"
"101","3","巴基斯坦(Pakistan)","84","6","9","10","0","11","0","12","132"
"101","3","斯里蘭卡(Sri Lanka)","36","3","5","1","1","6","0","9","61"
"101","3","孟加拉(Bangladesh)","68","1","3","7","0","3","0","7","89"
"101","3","尼泊爾(Nepal)","11","3","17","3","2","1","0","67","104"
"101","3","不丹(Bhutan )","2","1","5","1","0","0","0","30","39"
"101","3","馬爾地夫(Maldives)","3","1","0","0","0","1","0","0","5"
"101","3","塞席爾(Seychelles)","0","0","0","0","0","0","0","0","0"
"101","3","吉里巴斯(Kiribati)","0","0","1","0","0","0","0","2","3"
"101","3","伊朗(Iran)","66","6","10","1","2","4","0","22","111"
"101","3","伊拉克(Iraq)","7","6","0","0","0","0","0","1","14"
"101","3","巴林(Bahrain)","7","0","0","1","2","1","0","2","13"
"101","3","南葉門(South Yemen)","0","2","0","0","0","0","0","0","2"
"101","3","沙烏地阿拉伯(Saudi Arabia)","42","11","3","3","0","1","0","9","69"
"101","3","科威特(Kuwait)","6","0","0","1","0","0","0","1","8"
"101","3","卡達(Qatar)","0","0","0","0","0","0","0","0","0"
"101","3","阿曼(Oman)","5","1","0","5","1","0","1","4","17"
"101","3","以色列(Israel)","359","44","16","17","5","14","0","20","475"
"101","3","約旦(Jordan)","27","10","7","1","1","2","0","15","63"
"101","3","黎巴嫩(Lebanon)","16","0","1","0","0","0","0","0","17"
"101","3","葉門(Yemen)","16","0","1","0","0","0","0","1","18"
"101","3","賽普勒斯(Cyprus)","6","3","0","0","0","2","0","1","12"
"101","3","埃及(Egypt)","62","0","5","5","1","1","0","9","83"
"101","3","摩洛哥(Morocco)","6","3","1","0","0","0","0","1","11"
"101","3","阿爾及利亞(Algeria)","23","0","0","0","0","0","0","0","23"
"101","3","突尼西亞(Tunisia)","7","0","1","0","0","0","0","1","9"
"101","3","利比亞(Libya
)","7","0","2","0","0","0","0","2","11"
"101","3","蘇丹(Sudan)","4","0","1","0","0","1","0","0","6"
"101","3","索馬利亞(Somalia)","0","0","0","0","0","0","0","0","0"
"101","3","南非(S. Africa)","194","68","67","19","6","13","0","26","393"
"101","3","象牙海岸(Cote D'ivoire)","1","0","1","0","0","0","0","0","2"
"101","3","奈及利亞(Nigeria)","18","1","5","1","0","2","0","4","31"
"101","3","賴比瑞亞(Liberia)","0","0","1","0","0","0","0","0","1"
"101","3","幾內亞(Guinea)","1","1","0","0","0","0","0","0","2"
"101","3","安哥拉(Angola)","0","0","0","0","0","0","0","0","0"
"101","3","剛果共和國(Congo)","0","1","0","0","1","0","0","1","3"
"101","3","中非共和國(Central African)","0","0","0","0","0","0","0","0","0"
"101","3","波札那(Botswana)","0","0","0","0","0","0","0","0","0"
"101","3","喀麥隆(Cameroon)","2","0","0","0","0","0","0","0","2"
"101","3","查德(Chad)","0","0","0","0","0","0","0","0","0"
"101","3","衣索匹亞(Ethiopia)","5","0","0","0","2","0","0","1","8"
"101","3","加彭(Gabon)","0","0","0","0","0","0","0","0","0"
"101","3","甘比亞(Gambia)","0","0","0","1","0","0","0","1","2"
"101","3","迦納(Ghana)","1","2","1","0","0","0","0","0","4"
"101","3","肯亞(Kenya)","9","0","0","1","1","3","0","13","27"
"101","3","賴索托(Lesotho)","1","0","0","0","0","0","0","0","1"
"101","3","馬拉加西(Madagascar)","0","0","0","0","0","0","0","0","0"
"101","3","模里西斯(Mauritius)","5","3","7","0","0","1","0","1","17"
"101","3","馬利(Mali)","0","0","0","0","0","0","0","2","2"
"101","3","馬拉威(Malawi)","0","0","0","0","0","0","0","0","0"
"101","3","莫三鼻克(Mozambique)","1","0","0","0","0","0","0","1","2"
"101","3","尼日(Niger)","1","0","0","0","0","0","0","0","1"
"101","3","盧安達(Rwanda)","3","0","0","0","1","0","0","0","4"
"101","3","塞內加爾(Senegal)","0","0","1","2","0","0","0","0","3"
"101","3","獅子山(Sierra Leone)","0","0","0","0","0","0","0","0","0"
"101","3","坦桑尼亞(Tanzania)","1","0","0","0","0","0","0","0","1"
"101","3","烏干達(Uganda)","1","0","0","3","0","0","0","3","7"
"101","3","尚比亞(Zambia)","0","0","0","0","0","0","0","0","0"
"101","3","多哥(Togolese Republic)","1","0","0","0","0","0","0","0","1"
"101","3","辛巴威(Zimbabwe)","5","1","0","0","1","0","0","0","7"
"101","3","史瓦濟蘭(Swaziland)","7","0","0","0","0","0","0","2","9"
"101","3","布吉納法索(Burkina Faso)","2","0","2","1","0","0","0","5","10"
"101","3","貝南(Benin)","0","0","0","0","0","0","0","0","0"
"101","3","赤道幾內亞(Equatorial Guinea)","0","0","0","0","0","0","0","0","0"
"101","3","維德角島(Cape Verde)","0","0","0","0","0","0","0","0","0"
"101","3","吉布地(Djibouti)","0","0","0","0","0","0","0","0","0"
"101","3","西撒哈拉(Saharaui)","0","0","0","0","0","0","0","0","0"
"101","3","幾內亞比索(Guinea Bissau)","0","0","0","0","0","0","0","0","0"
"101","3","葛摩(Comoros)","0","0","0","0","0","0","0","0","0"
"101","3","留尼旺(Reunion)","1","0","0","0","0","0","0","0","1"
"101","3","聖多美及普林西比(Sao Tome & Principe)","0","0","0","0","0","0","0","0","0"
"101","3","美國(United States of America)","12433","8666","10932","544","290","111","23","2203","35202"
"101","3","加拿大(Canada)","1161","3245","1657","78","22","17","3","342","6525"
"101","3","百慕達(Bermuda)","0","0","0","0","0","0","0","0","0"
"101","3","墨西哥(Mexico)","131","46","22","8","9","17","0","24","257"
"101","3","巴拿馬(Panama)","7","8","5","2","12","0","0","5","39"
"101","3","巴貝多(Barbados)","1","2","1","0","0","0","0","0","4"
"101","3","巴哈馬(Bahamas)","2","3","0","0","0","0","0","1","6"
"101","3","古巴(Cuba)","1","0","0","0","0","0","0","0","1"
"101","3","哥斯達黎加(Costa Rica)","17","6","6","11","1","2","0","4","47"
"101","3","多明尼加(Dominican Rep.)","5","4","3","1","3","0","0","3","19"
"101","3","瓜地馬拉(Guatemala)","4","5","8","2","10","0","0","11","40"
"101","3","宏都拉斯(Honduras)","13","4","3","2","7","0","0","2","31"
"101","3","海地(Haiti)","0","0","0","0","1","0","0","0","1"
"101","3","牙買加(Jamaica)","3","3","1","1","0","0","0","3","11"
"101","3","尼加拉瓜(Nicaragua)","1","3","1","1","3","0","0","7","16"
"101","3","薩爾瓦多(El Salvador)","3","3","3","2","8","0","0","7","26"
"101","3","千里達及托貝哥(Trinidad)","2","1","0","0","0","1","0","1","5"
"101","3","聖文森(Saint Vincent)","0","0","1","0","0","0","0","1","2"
"101","3","貝里斯(Belize)","3","3","4","1","1","0","0","1","13"
"101","3","格瑞那達(Grenada)","0","0","0","0","0","0","0","0","0"
"101","3","聖露西亞(Saint Lucia)","0","0","0","0","1","0","0","0","1"
"101","3","聖克里斯多福(St. Christopher)","2","1","0","0","0","0","0","0","3"
"101","3","阿根廷(Argentina)","42","4","9","3","5","10","0","12","85"
"101","3","巴西(Brazil)","236","75","40","14","6","25","0","40","436"
"101","3","智利(Chile)","57","15","15","3","1","4","0","13","108"
"101","3","委內瑞拉(Venezuela)","17","5","4","0","3","0","0","9","38"
"101","3","玻利維亞(Bolivia)","1","0","3","0","1","0","0","3","8"
"101","3","哥倫比亞(Colombia)","41","16","9","4","3","2","0","9","84"
"101","3","厄瓜多爾(Ecuador)","14","5","5","1","5","0","0","5","35"
"101","3","巴拉圭(Paraguay)","2","0","15","1","13","0","0","8","39"
"101","3","秘魯(Peru)","21","6","21","4","4","1","0","7","64"
"101","3","烏拉圭(Uruguay)","4","0","0","0","0","0","0","0","4"
"101","3","蘇利南(Suriname)","0","0","0","0","0","0","0","0","0"
"101","3","蓋亞納(Guyana)","0","0","0","0","0","0","0","0","0"
"101","3","澳洲(Australia)","1321","2622","1010","154","27","98","6","260","5498"
"101","3","紐西蘭(New Zealand)","282","263","211","25","6","19","0","37","843"
"101","3","裴濟(Fiji)","1","2","5","2","0","0","0","4","14"
"101","3","諾魯(Nauru)","3","12","0","1","1","0","0","0","17"
"101","3","帛琉(Palau)","0","2","0","0","0","0","0","1","3"
"101","3","東加(Tonga)","1","0","0","0","0","0","0","0","1"
"101","3","巴布亞新幾內亞(Papua New Guinea)","1","2","0","1","0","0","0","4","8"
"101","3","萬那杜(Vanuatu)","0","0","0","0","0","0","0","3","3"
"101","3","馬紹爾(Marshall)","0","0","1","0","0","0","0","2","3"
"101","3","大溪地(Tahiti)","2","3","0","0","0","0","0","0","5"
"101","3","密克羅尼西亞(Micronesian)","4","0","0","0","0","0","0","0","4"
"101","3","比利時(Belgium)","242","78","55","15","7","10","0","20","427"
"101","3","法國(France)","1394","597","374","76","91","46","1","228","2807"
"101","3","德國(Germany)","2803","1424","397","91","51","57","1","746","5570"
"101","3","義大利(Italy)","975","156","75","28","20","78","0","114","1446"
"101","3","荷蘭(Netherlands)","851","344","95","24","18","16","0","125","1473"
"101","3","英國(U.K.)","2006","1923","527","128","31","71","0","255","4941"
"101","3","西班牙(Spain)","314","123","53","14","34","29","0","43","610"
"101","3","瑞典(Sweden)","449","245","64","18","28","8","0","44","856"
"101","3","瑞士(Switzerland)","401","145","59","20","7","11","0","51","694"
"101","3","挪威(Norway)","111","106","25","11","1","4","0","23","281"
"101","3","丹麥(Denmark)","245","61","17","5","1","0","0","11","340"
"101","3","愛爾蘭(Ireland)","98","40","21","7","7","3","1","21","198"
"101","3","冰島(Iceland)","7","2","0","0","2","0","0","3","14"
"101","3","葡萄牙(Portugal)","69","244","24","16","5","5","0","29","392"
"101","3","芬蘭(Finland)","188","68","23","11","17","8","0","14","329"
"101","3","奧地利(Austria)","257","169","69","10","11","11","0","64","591"
"101","3","南斯拉夫(Yugoslavia)","0","0","0","0","0","0","0","0","0"
"101","3","希臘(Greece)","60","10","3","5","0","3","0","20","101"
"101","3","馬爾他(Malta)","9","4","1","0","0","2","0","0","16"
"101","3","盧森堡(Luxembourg)","10","4","1","1","0","0","0","3","19"
"101","3","摩納哥(Monaco)","1","0","0","0","0","0","0","1","2"
"101","3","安道爾(Andorra)","0","0","1","0","0","0","0","1","2"
"101","3","列支敦斯登(Liechtenstein)","2","1","0","0","0","1","0","1","5"
"101","3","白俄羅斯(Belarus)","15","0","3","0","2","1","0","3","24"
"101","3","烏克蘭(Ukraine )","52","9","10","0","1","19","0","49","140"
"101","3","教廷(Holy See)","0","0","0","0","0","0","0","1","1"
"101","3","克羅埃西亞(Croatia)","21","2","3","0","2","1","0","20","49"
"101","3","波士尼亞(Bosnia)","2","0","0","0","0","0","0","0","2"
"101","3","愛沙尼亞(Estonia)","23","11","3","4","2","0","0","4","47"
"101","3","立陶宛(Lithuania)","10","3","0","1","2","0","0","5","21"
"101","3","拉脫維亞(Latvia)","5","7","1","0","1","0","0","11","25"
"101","3","馬其頓(Macedonia)","0","1","0","0","0","0","0","1","2"
"101","3","斯洛凡尼亞(Slovenia)","21","8","1","4","0","0","0","2","36"
"101","3","斯洛伐克(Slovakia)","40","31","2","3","4","3","0","21","104"
"101","3","俄羅斯(Russian Federation)","268","56","28","22","24","38","0","72","508"
"101","3","東德(German Democratic)","1","1","0","0","0","0","0","1","3"
"101","3","波蘭(Poland)","126","54","13","21","13","17","0","52","296"
"101","3","捷克(Czech)","89","71","10","8","9","9","0","32","228"
"101","3","匈牙利(Hungary)","40","18","11","3","4","4","0","13","93"
"101","3","阿爾巴尼亞(Albania)","0","0","0","0","0","0","0","1","1"
"101","3","羅馬尼亞(Romania)","35","6","5","3","1","3","0","31","84"
"101","3","摩爾多瓦(Moldova)","7","1","3","0","0","2","0","0","13"
"101","3","聖馬利諾(San Marino)","0","0","0","0","0","0","0","0","0"
"101","4","日本(Japan)","25013","77928","3599","687","316","90","11","2669","110313"
"101","4","韓國(Korea)","5155","11673","918","419","171","154","2","1370","19862"
"101","4","北韓(Democratic People's Republic of Korea)","0","1","0","0","0","0","0","0","1"
"101","4","香港(Hong Kong)","5355","78955","2218","587","107","19","14","17369","104624"
"101","4","中國大陸(Mainland China)","4297","234285","4211","593","182","537","4266","30344","278715"
"101","4","澳門(Macao)","71","3711","298","16","6","1","0","863","4966"
"101","4","蒙古(Mongolia)","50","17","18","13","13","11","2","32","156"
"101","4","越南(Vietnam)","881","715","2140","64","212","16","10","2648","6686"
"101","4","泰國(Thailand)","2501","4204","1292","152","258","152","8","2537","11104"
"101","4","馬來西亞(Malaysia)","2215","22889","1493","324","266","204","31","912","28334"
"101","4","新加坡(Singapore)","4058","19788","1059","306","43","132","4","2078","27468"
"101","4","菲律賓(Philippines)","2033","3372","1034","151","265","67","37","3662","10621"
"101","4","汶萊(Brunei)","3","76","24","3","0","4","0","18","128"
"101","4","印尼(Indonesia)","1675","2405","672","118","114","112","45","6819","11960"
"101","4","柬埔寨(Cambodia)","23","29","45","4","3","3","2","12","121"
"101","4","寮國(Laos)","0","7","1","0","0","0","0","3","11"
"101","4","帝汶(Timor)","0","12","0","0","0","0","0","1","13"
"101","4","緬甸(Myanmar)","39","21","100","2","4","1","4","166","337"
"101","4","索羅門群島(Solomon Islands)","1","0","1","1","0","0","0","5","8"
"101","4","吐瓦魯(Tuvalu)","3","0","0","2","0","0","0","0","5"
"101","4","印度(India)","1128","156","225","121","16","41","0","359","2046"
"101","4","巴基斯坦(Pakistan)","80","2","3","7","1","5","1","10","109"
"101","4","斯里蘭卡(Sri Lanka)","43","3","2","9","0","1","1","12","71"
"101","4","孟加拉(Bangladesh)","56","0","7","2","0","2","0","4","71"
"101","4","尼泊爾(Nepal)","11","1","13","1","0","5","0","59","90"
"101","4","不丹(Bhutan )","6","1","5","3","1","11","0","40","67"
"101","4","馬爾地夫(Maldives)","0","0","0","0","0","0","0","0","0"
"101","4","塞席爾(Seychelles)","0","1","0","0","0","0","0","1","2"
"101","4","吉里巴斯(Kiribati)","0","0","0","0","0","0","0","4","4"
"101","4","伊朗(Iran)","56","9","9","3","2","8","0","3","90"
"101","4","伊拉克(Iraq)","23","2","1","0","0","1","0","1","28"
"101","4","巴林(Bahrain)","2","0","0","4","1","0","0","1","8"
"101","4","南葉門(South Yemen)","0","0","0","0","0","0","0","0","0"
"101","4","沙烏地阿拉伯(Saudi Arabia)","61","10","5","6","35","8","0","6","131"
"101","4","科威特(Kuwait)","6","3","0","1","0","1","0","1","12"
"101","4","卡達(Qatar)","12","0","0","0","0","1","2","0","15"
"101","4","阿曼(Oman)","6","1","0","0","0","2","0","1","10"
